Date,Open,High,Low,Close,Volume,Adj Close
2014-03-03,66.959999,68.050003,66.510002,67.410004,56824100,67.410004
2014-02-28,69.470001,69.879997,67.379997,68.459999,66783700,68.459999
2014-02-27,69.339996,70.010002,68.870003,68.940002,41653700,68.940002
2014-02-26,70.190002,71.220001,68.849998,69.260002,55322700,69.260002
2014-02-25,70.949997,71.00,69.449997,69.849998,52077000,69.849998
2014-02-24,68.739998,71.440002,68.540001,70.779999,76620300,70.779999
2014-02-21,69.690002,69.959999,68.449997,68.589996,70932400,68.589996
2014-02-20,67.730003,70.110001,65.730003,69.629997,130928900,69.629997
2014-02-19,67.050003,69.080002,67.00,68.059998,62087100,68.059998
2014-02-18,66.940002,67.540001,66.07,67.300003,43809900,67.300003
2014-02-14,67.50,67.580002,66.720001,67.089996,36694900,67.089996
2014-02-13,64.18,67.330002,64.050003,67.330002,61911700,67.330002
2014-02-12,64.919998,65.059998,64.050003,64.449997,47282100,64.449997
2014-02-11,63.75,65.00,63.349998,64.849998,45675600,64.849998
2014-02-10,64.300003,64.489998,63.470001,63.549999,43666100,63.549999
2014-02-07,62.27,64.57,62.220001,64.32,60704300,64.32
2014-02-06,61.459999,62.779999,61.459999,62.16,42086500,62.16
2014-02-05,62.740002,63.16,61.27,62.189999,51685100,62.189999
2014-02-04,62.049999,63.139999,61.82,62.75,45985500,62.75
2014-02-03,63.029999,63.77,60.700001,61.48,74866600,61.48
2014-01-31,60.470001,63.369999,60.169998,62.57,87794600,62.57
2014-01-30,62.119999,62.50,60.459999,61.080002,150178900,61.080002
2014-01-29,54.610001,54.950001,53.189999,53.529999,92995600,53.529999
2014-01-28,54.02,55.279999,54.00,55.139999,48191200,55.139999
2014-01-27,54.73,54.939999,51.849998,53.549999,73924100,53.549999
2014-01-24,56.150002,56.419998,54.400002,54.450001,55200700,54.450001
2014-01-23,56.369999,56.68,55.689999,56.630001,47951800,56.630001
2014-01-22,58.849998,59.310001,57.099998,57.509998,61352900,57.509998
2014-01-21,56.599998,58.580002,56.50,58.509998,48669200,58.509998
2014-01-17,57.299999,57.82,56.07,56.299999,40849200,56.299999
2014-01-16,57.259998,58.02,56.830002,57.189999,34541800,57.189999
2014-01-15,57.98,58.57,57.27,57.599998,33663400,57.599998
2014-01-14,56.459999,57.779999,56.099998,57.740002,37503600,57.740002
2014-01-13,57.91,58.25,55.380001,55.91,63010900,55.91
2014-01-10,57.130001,58.299999,57.060001,57.939999,42449500,57.939999
2014-01-09,58.650002,58.959999,56.650002,57.220001,92253300,57.220001
2014-01-08,57.599998,58.41,57.23,58.23,56682400,58.23
2014-01-07,57.700001,58.549999,57.220001,57.919998,77207400,57.919998
2014-01-06,54.419998,57.259998,54.049999,57.200001,68852600,57.200001
2014-01-03,55.02,55.650002,54.529999,54.560001,38246200,54.560001
2014-01-02,54.830002,55.220001,54.189999,54.709999,43195500,54.709999
2013-12-31,54.119999,54.860001,53.91,54.650002,43076200,54.650002
2013-12-30,54.93,55.18,53.43,53.709999,68307000,53.709999
2013-12-27,57.48,57.68,55.25,55.439999,60466000,55.439999
2013-12-26,58.32,58.380001,57.369999,57.73,55101000,57.73
2013-12-24,58.27,58.580002,56.91,57.959999,46617800,57.959999
2013-12-23,55.50,58.32,55.450001,57.77,98297000,57.77
2013-12-20,54.93,55.150002,54.23,55.119999,239824000,55.119999
2013-12-19,54.330002,55.189999,53.950001,55.049999,89753200,55.049999
2013-12-18,54.860001,55.889999,53.75,55.57,76003000,55.57
2013-12-17,54.759998,55.18,54.240002,54.860001,78751000,54.860001
2013-12-16,53.25,54.50,52.91,53.810001,85119000,53.810001
2013-12-13,51.66,53.50,51.34,53.32,82641000,53.32
2013-12-12,51.049999,52.07,50.66,51.830002,92723000,51.830002
2013-12-11,50.549999,50.77,49.009998,49.380001,65776000,49.380001
2013-12-10,48.639999,50.77,48.540001,50.25,68479000,50.25
2013-12-09,48.09,48.970001,47.740002,48.84,36056000,48.84
2013-12-06,48.98,49.389999,47.709999,47.939999,42938000,47.939999
2013-12-05,48.150002,48.700001,47.869999,48.34,43855000,48.34
2013-12-04,46.459999,48.77,46.259998,48.619999,60890000,48.619999
2013-12-03,46.75,47.200001,46.290001,46.73,32086000,46.73
2013-12-02,46.900002,47.540001,46.259998,47.060001,50774000,47.060001
2013-11-29,46.75,47.209999,46.50,47.009998,22953900,47.009998
2013-11-27,45.970001,46.669998,45.529999,46.490002,44993000,46.490002
2013-11-26,44.66,46.169998,43.549999,45.889999,82016000,45.889999
2013-11-25,46.360001,46.650002,44.040001,44.82,82565000,44.82
2013-11-22,47.040001,47.27,45.959999,46.23,40545000,46.23
2013-11-21,46.990002,47.459999,46.689999,46.700001,34886000,46.700001
2013-11-20,46.610001,47.549999,46.310001,46.43,53933000,46.43
2013-11-19,46.259998,47.00,45.720001,46.360001,75602000,46.360001
2013-11-18,48.470001,48.84,45.799999,45.830002,85910000,45.830002
2013-11-15,49.110001,49.48,48.709999,49.009998,42453000,49.009998
2013-11-14,48.700001,49.57,48.029999,48.990002,75117000,48.990002
2013-11-13,46.23,48.740002,46.060001,48.709999,79245000,48.709999
2013-11-12,46.00,47.369999,45.830002,46.610001,68196000,46.610001
2013-11-11,47.040001,47.529999,45.73,46.200001,80910000,46.200001
2013-11-08,47.810001,48.650002,47.25,47.529999,70731000,47.529999
2013-11-07,49.240002,49.869999,47.299999,47.560001,97128000,47.560001
2013-11-06,50.259998,50.450001,48.709999,49.119999,67889000,49.119999
2013-11-05,47.790001,50.18,47.509998,50.110001,76835000,50.110001
2013-11-04,49.369999,49.75,48.02,48.220001,80371000,48.220001
2013-11-01,50.849998,52.09,49.720001,49.75,95033000,49.75
2013-10-31,47.16,52.00,46.50,50.209999,248809000,50.209999
2013-10-30,50.00,50.209999,48.75,49.009998,127073000,49.009998
2013-10-29,50.73,50.790001,49.25,49.400002,102143000,49.400002
2013-10-28,51.540001,51.700001,49.610001,50.23,73472000,50.23
2013-10-25,53.18,53.240002,51.880001,51.950001,45085000,51.950001
2013-10-24,52.380001,52.84,51.59,52.450001,46775000,52.450001
2013-10-23,51.75,52.25,51.130001,51.900002,57207000,51.900002
2013-10-22,54.330002,54.759998,52.200001,52.68,83204000,52.68
2013-10-21,54.68,54.810001,53.509998,53.849998,58235000,53.849998
2013-10-18,54.18,54.830002,53.599998,54.220001,88260000,54.220001
2013-10-17,51.119999,52.220001,50.950001,52.209999,71522000,52.209999
2013-10-16,50.040001,51.240002,49.900002,51.139999,64678000,51.139999
2013-10-15,49.990002,51.00,49.18,49.50,81167000,49.50
2013-10-14,48.310001,49.630001,47.91,49.509998,68781000,49.509998
2013-10-11,49.18,49.869999,48.790001,49.110001,58428000,49.110001
2013-10-10,47.869999,49.68,47.830002,49.049999,99774000,49.049999
2013-10-09,47.380001,47.84,45.259998,46.77,147297000,46.77
2013-10-08,50.599998,50.599998,47.080002,47.139999,136081000,47.139999
2013-10-07,50.73,51.290001,50.400002,50.52,57204000,50.52
2013-10-04,49.77,51.16,49.57,51.040001,74447000,51.040001
2013-10-03,50.470001,50.720001,49.060001,49.18,82045000,49.18
2013-10-02,50.130001,51.099998,49.950001,50.279999,62834000,50.279999
2013-10-01,49.970001,51.029999,49.450001,50.419998,98114000,50.419998
2013-09-30,50.139999,51.599998,49.799999,50.23,100095000,50.23
2013-09-27,50.290001,51.279999,49.860001,51.240002,81410500,51.240002
2013-09-26,50.009998,50.599998,49.50,50.389999,98220100,50.389999
2013-09-25,49.23,49.540001,48.459999,49.459999,87879700,49.459999
2013-09-24,48.509998,49.66,48.16,48.450001,136716100,48.450001
2013-09-23,47.279999,47.549999,46.290001,47.189999,75177000,47.189999
2013-09-20,46.32,47.599998,45.740002,47.490002,115508400,47.490002
2013-09-19,45.509998,46.049999,45.23,45.98,63972400,45.98
2013-09-18,44.84,45.470001,44.400002,45.23,79317000,45.23
2013-09-17,42.50,45.439999,42.43,45.07,91934600,45.07
2013-09-16,44.849998,44.939999,42.43,42.509998,70424200,42.509998
2013-09-13,45.040001,45.080002,43.93,44.310001,52765300,44.310001
2013-09-12,45.529999,45.619999,44.650002,44.75,68072300,44.75
2013-09-11,43.389999,45.09,43.110001,45.040001,72328300,45.040001
2013-09-10,44.240002,44.259998,43.23,43.599998,54540300,43.599998
2013-09-09,44.360001,44.790001,43.700001,44.040001,75794700,44.040001
2013-09-06,43.09,44.610001,42.400002,43.950001,117535700,43.950001
2013-09-05,41.790001,42.77,41.77,42.66,50035400,42.66
2013-09-04,42.009998,42.169998,41.439999,41.779999,42581900,41.779999
2013-09-03,41.84,42.16,41.509998,41.869999,48774900,41.869999
2013-08-30,42.02,42.259998,41.060001,41.290001,67735100,41.290001
2013-08-29,40.889999,41.779999,40.799999,41.279999,58303400,41.279999
2013-08-28,39.959999,40.849998,39.880001,40.549999,57918200,40.549999
2013-08-27,40.68,41.200001,39.419998,39.639999,72695100,39.639999
2013-08-26,40.900002,41.939999,40.619999,41.34,94162400,41.34
2013-08-23,39.00,40.630001,38.93,40.549999,86442300,40.549999
2013-08-22,38.369999,38.75,38.34,38.549999,21931200,38.549999
2013-08-21,38.380001,38.849998,38.150002,38.32,46116900,38.32
2013-08-20,38.349998,38.580002,37.689999,38.41,57995200,38.41
2013-08-19,37.43,38.279999,37.139999,37.810001,57609600,37.810001
2013-08-16,36.970001,37.490002,36.900002,37.080002,45840800,37.080002
2013-08-15,36.360001,37.07,36.02,36.560001,56521100,36.560001
2013-08-14,36.830002,37.549999,36.619999,36.650002,48423900,36.650002
2013-08-13,38.240002,38.32,36.77,37.02,65379200,37.02
2013-08-12,38.200001,38.50,38.099998,38.220001,31161000,38.220001
2013-08-09,38.59,38.740002,38.009998,38.50,43532300,38.50
2013-08-08,39.130001,39.189999,38.43,38.540001,41301000,38.540001
2013-08-07,38.610001,38.939999,37.700001,38.869999,68854800,38.869999
2013-08-06,39.110001,39.25,37.939999,38.549999,63950800,38.549999
2013-08-05,38.43,39.32,38.25,39.189999,79994800,39.189999
2013-08-02,37.66,38.490002,37.50,38.049999,73058500,38.049999
2013-08-01,37.299999,38.290001,36.919998,37.490002,106066500,37.490002
2013-07-31,37.959999,38.310001,36.330002,36.799999,154828700,36.799999
